state,district,market,commodity,variety,min_price,modal_price
Gujarat,Surendranagar,Vadhvan,Cauliflower,Cauliflower,1500,1750.0
Gujarat,Surendranagar,Vadhvan,Coriander(Leaves),Coriander,1500,1750.0
Gujarat,Surendranagar,Vadhvan,Cucumbar(Kheera),Cucumbar,1000,1250.0
Gujarat,Surendranagar,Vadhvan,Drumstick,Drumstick,1500,2000.0
Gujarat,Surendranagar,Vadhvan,Green Chilli,Green Chilly,2500,2750.0
Gujarat,Surendranagar,Vadhvan,Guar,Gwar,3000,3500.0
Gujarat,Surendranagar,Vadhvan,Lemon,Lemon,1000,1250.0
Gujarat,Surendranagar,Vadhvan,Onion,Onion,1000,1250.0
Gujarat,Surendranagar,Vadhvan,Potato,Potato,750,800.0
Gujarat,Surendranagar,Vadhvan,Raddish,Raddish,1500,1750.0
Gujarat,Surendranagar,Vadhvan,Spinach,Spinach,1500,1750.0
Gujarat,Surendranagar,Vadhvan,Tinda,Tinda,2000,2250.0
Gujarat,Surendranagar,Vadhvan,Tomato,Tomato,2500,3000.0
Gujarat,Vadodara(Baroda),Other,Castor Seed,Castor seed,5300,5350.0
Gujarat,Vadodara(Baroda),Padra,Green Chilli,Green Chilly,2500,2900.0
Gujarat,Vadodara(Baroda),Other,Bajra(Pearl Millet/Cumbu),Deshi,1700,1750.0
Gujarat,Vadodara(Baroda),Other,Wheat,Lokwan,1700,1850.0
Haryana,Ambala,Other,Apple,Apple,4500,7500.0
Haryana,Ambala,Other,Bhindi(Ladies Finger),Bhindi,1200,1500.0
Haryana,Ambala,Naraingarh,Bhindi(Ladies Finger),Bhindi,1200,2000.0
Haryana,Ambala,Naraingarh,Bitter gourd,Bitter Gourd,2000,3000.0
Haryana,Ambala,Naraingarh,Bottle gourd,Bottle Gourd,1300,1800.0
Haryana,Ambala,Naraingarh,Brinjal,Brinjal,1700,2000.0
Haryana,Ambala,Naraingarh,Capsicum,Capsicum,2000,3500.0
Haryana,Ambala,Naraingarh,Cauliflower,Cauliflower,2200,2800.0
Haryana,Ambala,Naraingarh,Coriander(Leaves),Coriander,10000,10000.0
Haryana,Ambala,Naraingarh,Cucumbar(Kheera),Cucumbar,1200,1500.0
Haryana,Ambala,Naraingarh,Green Chilli,Green Chilly,2000,2000.0
Haryana,Ambala,Naraingarh,Mousambi(Sweet Lime),Mousambi,3800,4000.0
Haryana,Ambala,Naraingarh,Onion,Onion,1600,1600.0
Haryana,Ambala,Naraingarh,Pomegranate,Pomogranate,4000,6000.0
Haryana,Ambala,Naraingarh,Potato,Potato,800,1500.0
Haryana,Ambala,Naraingarh,Pumpkin,Pumpkin,2200,2200.0
Haryana,Ambala,Naraingarh,Raddish,Raddish,1200,1200.0
Haryana,Ambala,Naraingarh,Ridgeguard(Tori),Ridgeguard(Tori),1100,2000.0
Haryana,Ambala,Naraingarh,Spinach,Spinach,1200,1200.0
Haryana,Ambala,Naraingarh,Tinda,Tinda,3000,3000.0
Haryana,Ambala,Naraingarh,Tomato,Tomato,1500,2800.0
Haryana,Other,Other,Bottle gourd,Bottle Gourd,2000,2000.0
Haryana,Other,Other,Mango,Dusheri,2000,2000.0
Haryana,Other,Other,Cucumbar(Kheera),Cucumbar,1500,1500.0
Haryana,Other,Other,Onion,Nasik,2000,2000.0
Haryana,Other,Other,Potato,Desi,1000,1000.0
Haryana,Other,Other,Tomato,Deshi,4000,4000.0
Haryana,Kurukshetra,Shahabad,Apple,Apple,4500,7000.0
Haryana,Kurukshetra,Shahabad,Banana,Banana - Ripe,2300,2500.0
Haryana,Kurukshetra,Shahabad,Bhindi(Ladies Finger),Bhindi,1800,2200.0
Haryana,Kurukshetra,Shahabad,Bitter gourd,Bitter Gourd,1800,1900.0
Haryana,Kurukshetra,Shahabad,Bottle gourd,Bottle Gourd,2000,2000.0
Haryana,Kurukshetra,Shahabad,Brinjal,Brinjal,1500,2000.0
Haryana,Kurukshetra,Shahabad,Cabbage,Cabbage,1400,1400.0
Haryana,Kurukshetra,Shahabad,Capsicum,Capsicum,3000,3500.0
Haryana,Kurukshetra,Shahabad,Carrot,Carrot,2000,2000.0
Haryana,Kurukshetra,Shahabad,Cauliflower,Cauliflower,2500,3000.0
Haryana,Kurukshetra,Shahabad,Cluster beans,Cluster Beans,3000,3000.0
Haryana,Kurukshetra,Shahabad,Cucumbar(Kheera),Cucumbar,1500,1700.0
Haryana,Kurukshetra,Shahabad,Garlic,Garlic,3805,5000.0
Haryana,Kurukshetra,Shahabad,Green Chilli,Green Chilly,900,1500.0
Haryana,Kurukshetra,Shahabad,Mango,Dusheri,2000,3000.0
Haryana,Kurukshetra,Shahabad,Mousambi(Sweet Lime),Mousambi,3600,3700.0
Haryana,Kurukshetra,Shahabad,Onion,Onion,800,1200.0
Haryana,Kurukshetra,Shahabad,Papaya,Papaya,3800,3800.0
Haryana,Kurukshetra,Shahabad,Pomegranate,Pomogranate,6600,7700.0
Haryana,Kurukshetra,Shahabad,Potato,Potato,700,1200.0
Haryana,Kurukshetra,Shahabad,Pumpkin,Pumpkin,1300,1300.0
Haryana,Kurukshetra,Shahabad,Raddish,Raddish,1500,1700.0
Haryana,Kurukshetra,Shahabad,Spinach,Spinach,700,1200.0
Haryana,Kurukshetra,Shahabad,Tomato,Tomato,2800,3800.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Bhindi(Ladies Finger),Bhindi,1000,2000.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Bitter gourd,Bitter Gourd,1000,1300.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Bottle gourd,Bottle Gourd,800,1100.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Brinjal,Brinjal,800,1000.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Cluster beans,Cluster Beans,2000,2000.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Cucumbar(Kheera),Cucumbar,700,1000.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Green Chilli,Green Chilly,1000,2000.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Mango (Raw-Ripe),Mango - Raw-Ripe,800,1700.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Mousambi(Sweet Lime),Mousambi,3500,4500.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Onion,Onion,1300,1500.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Pomegranate,Pomogranate,6000,6000.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Potato,Potato,800,900.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Pumpkin,Pumpkin,500,600.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Ridgeguard(Tori),Ridgeguard(Tori),800,2000.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Spinach,Spinach,800,1100.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Tinda,Tinda,1400,1800.0
Haryana,Mahendragarh-Narnaul,Mohindergarh,Tomato,Tomato,2500,3500.0
Haryana,Other,Other,Onion,Onion,1500,1500.0
Haryana,Rohtak,Other,Cucumbar(Kheera),Cucumbar,1200,1200.0
Haryana,Rohtak,Other,Mango,Badami,3000,4000.0
Haryana,Rohtak,Other,Mousambi(Sweet Lime),Mousambi,3000,3000.0
Haryana,Rohtak,Other,Pomegranate,Pomogranate,5000,5000.0
Haryana,Rohtak,Other,Tomato,Deshi,2500,2500.0
Haryana,Sonipat,Other,Apple,Apple,8000,8000.0
Haryana,Sonipat,Other,Tomato,Tomato,1200,1200.0
Haryana,Sonipat,Other,Tomato,Hybrid,1600,1600.0
Haryana,Yamuna Nagar,Other,Bhindi(Ladies Finger),Bhindi,1000,1500.0
Haryana,Yamuna Nagar,Other,Bitter gourd,Bitter Gourd,1800,1800.0
Haryana,Yamuna Nagar,Other,Bottle gourd,Bottle Gourd,800,1380.0
Haryana,Yamuna Nagar,Other,Cucumbar(Kheera),Cucumbar,1600,1600.0
Haryana,Yamuna Nagar,Other,Green Chilli,Green Chilly,2270,3000.0
Haryana,Yamuna Nagar,Other,Onion,Onion,1500,1500.0
Haryana,Yamuna Nagar,Other,Potato,Potato,800,800.0
Haryana,Yamuna Nagar,Other,Pumpkin,Pumpkin,800,800.0
Haryana,Yamuna Nagar,Other,Ridgeguard(Tori),Ridgeguard(Tori),1200,1200.0
Haryana,Yamuna Nagar,Other,Tomato,Tomato,3200,4000.0
Haryana,Yamuna Nagar,Radaur,Capsicum,Capsicum,1200,1800.0
Haryana,Yamuna Nagar,Other,Banana,Banana - Ripe,2200,2400.0
Haryana,Yamuna Nagar,Other,Bhindi(Ladies Finger),Bhindi,1200,1300.0
Haryana,Yamuna Nagar,Other,Bottle gourd,Bottle Gourd,1800,2000.0
Haryana,Yamuna Nagar,Other,Cauliflower,Cauliflower,2000,2500.0
Haryana,Yamuna Nagar,Other,Cucumbar(Kheera),Cucumbar,1000,1500.0
Haryana,Yamuna Nagar,Other,Onion,Onion,1800,1900.0
Haryana,Yamuna Nagar,Other,Potato,Potato,800,900.0
Haryana,Yamuna Nagar,Other,Tomato,Tomato,3000,3500.0
Himachal Pradesh,Bilaspur,Bilaspur,Bitter gourd,Bitter Gourd,1600,2300.0
Himachal Pradesh,Chamba,Other,Bhindi(Ladies Finger),Bhindi,1400,1950.0
Himachal Pradesh,Kangra,Kangra,Colacasia,Colacasia,2500,2750.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Apple,Apple,5000,6000.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana,Banana - Ripe,2600,2700.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bitter gourd,Bitter Gourd,3000,3000.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bottle gourd,Bottle Gourd,3000,3000.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Brinjal,Brinjal,2400,2500.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,2500,2500.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Capsicum,Capsicum,5000,5000.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,2500,3000.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Colacasia,Colacasia,3500,3500.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cucumbar(Kheera),Cucumbar,2500,3000.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Ginger(Green),Green Ginger,20000,20000.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Green Chilli,Green Chilly,3000,3000.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Lemon,Lemon,5500,5500.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Onion,1st Sort,2000,2200.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Potato,Potato,1200,1300.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Raddish,Raddish,1800,1800.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Tomato,Tomato,2000,3500.0
Himachal Pradesh,Kangra,Kangra(Jassour),Mango,Dusheri,3000,3250.0
Himachal Pradesh,Kangra,Kangra(Jassour),Mango,Dusheri,2500,2750.0
Himachal Pradesh,Kangra,Kangra(Jassour),Mango,Dusheri,2000,2250.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Bhindi(Ladies Finger),Bhindi,1800,2100.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Bitter gourd,Bitter Gourd,2000,2200.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Bottle gourd,Bottle Gourd,1800,2000.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Cabbage,Cabbage,2000,2200.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Capsicum,Capsicum,3800,4000.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),French Beans (Frasbean),French Beans (Frasbean),3200,3500.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Green Chilli,Green Chilly,2200,2500.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Lemon,Lemon,5000,5500.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Mousambi(Sweet Lime),Mousambi,4000,4500.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Onion,1st Sort,2100,2200.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Tomato,Deshi,3500,3750.0
Himachal Pradesh,Kullu,Bhuntar,Apple,Apple,2000,4700.0
Himachal Pradesh,Kullu,Bhuntar,Bitter gourd,Bitter Gourd,1500,1700.0
Himachal Pradesh,Kullu,Kullu,Colacasia,Colacasia,3200,3400.0
Himachal Pradesh,Mandi,Other,Cabbage,Cabbage,1000,1250.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Mango,Dusheri,2000,3000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Apple,Apple,3000,15000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Banana,Banana - Ripe,1500,2000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Bhindi(Ladies Finger),Bhindi,1500,2000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Bitter gourd,Bitter Gourd,1800,2000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Bottle gourd,Bottle Gourd,800,1200.0
Himachal Pradesh,Mandi,Mandi(Mandi),Cabbage,Cabbage,1500,1800.0
Himachal Pradesh,Mandi,Mandi(Mandi),Capsicum,Capsicum,3000,4500.0
Himachal Pradesh,Mandi,Mandi(Mandi),Carrot,Carrot,1500,2000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Cauliflower,Cauliflower,2000,2500.0
Himachal Pradesh,Mandi,Mandi(Mandi),Colacasia,Colacasia,2000,2500.0
Himachal Pradesh,Mandi,Mandi(Mandi),Coriander(Leaves),Coriander,7000,8000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Cucumbar(Kheera),Cucumbar,1300,1800.0
Himachal Pradesh,Mandi,Mandi(Mandi),French Beans (Frasbean),French Beans (Frasbean),1000,1500.0
Himachal Pradesh,Mandi,Mandi(Mandi),Ginger(Green),Green Ginger,16000,16000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Lemon,Lemon,5000,7000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Onion,Onion,1600,1800.0
Himachal Pradesh,Mandi,Mandi(Mandi),Papaya,Papaya,1500,4000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Potato,Potato,1000,1200.0
Himachal Pradesh,Mandi,Mandi(Mandi),Pumpkin,Pumpkin,1000,1000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Raddish,Raddish,800,1000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Sponge gourd,Sponge gourd,1500,2000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Tomato,Tomato,1300,2500.0
Himachal Pradesh,Shimla,Other,Bhindi(Ladies Finger),Bhindi,3000,3250.0
Himachal Pradesh,Shimla,Other,Brinjal,Arkasheela Mattigulla,1800,1850.0
Himachal Pradesh,Shimla,Other,Capsicum,Capsicum,2000,2250.0
Himachal Pradesh,Shimla,Other,Cauliflower,Cauliflower,3000,3250.0
Himachal Pradesh,Shimla,Other,Coriander(Leaves),Coriander,5000,5500.0
Himachal Pradesh,Shimla,Other,Green Chilli,Green Chilly,3000,3750.0
Himachal Pradesh,Shimla,Other,Mango,Badami,3000,3500.0
Himachal Pradesh,Shimla,Other,Onion,1st Sort,1700,1950.0
Himachal Pradesh,Shimla,Other,Tomato,Deshi,800,1400.0
Himachal Pradesh,Shimla,Shimla,Bhindi(Ladies Finger),Bhindi,1000,1250.0
Himachal Pradesh,Shimla,Shimla,Bitter gourd,Bitter Gourd,2000,2500.0
Himachal Pradesh,Shimla,Shimla,Bottle gourd,Bottle Gourd,2000,2100.0
Himachal Pradesh,Shimla,Shimla,Brinjal,Arkasheela Mattigulla,1000,1250.0
Himachal Pradesh,Shimla,Shimla,Coriander(Leaves),Coriander,15000,17500.0
Himachal Pradesh,Shimla,Shimla,Cucumbar(Kheera),Cucumbar,1000,1250.0
Himachal Pradesh,Shimla,Shimla,Ginger(Green),Green Ginger,15000,15500.0
Himachal Pradesh,Shimla,Shimla,Green Chilli,Green Chilly,2000,3000.0
Himachal Pradesh,Shimla,Shimla,Jack Fruit,Jack Fruit,2000,2150.0
Himachal Pradesh,Shimla,Shimla,Lemon,Lemon,3000,4000.0
Himachal Pradesh,Shimla,Shimla,Mousambi(Sweet Lime),Mousambi,7000,7250.0
Himachal Pradesh,Shimla,Shimla,Onion,1st Sort,1900,1950.0
Himachal Pradesh,Shimla,Shimla,Tomato,Deshi,3500,3850.0
Himachal Pradesh,Shimla,Other,Apple,Delicious,5000,7750.0
Himachal Pradesh,Shimla,Other,Capsicum,Capsicum,3000,3500.0
Himachal Pradesh,Shimla,Other,Cucumbar(Kheera),Cucumbar,800,900.0
Himachal Pradesh,Shimla,Other,Mango,Badami,4000,4500.0
Himachal Pradesh,Shimla,Other,Tomato,Deshi,4500,4750.0
Himachal Pradesh,Shimla,Other,Cauliflower,Cauliflower,2000,2100.0
Himachal Pradesh,Solan,Solan,Apple,Apple,4000,7500.0
Himachal Pradesh,Solan,Solan,Capsicum,Capsicum,1000,2200.0
Himachal Pradesh,Solan,Solan,Mango,Dusheri,3000,3500.0
Himachal Pradesh,Una,Other,Bhindi(Ladies Finger),Bhindi,1200,1500.0
Himachal Pradesh,Una,Other,Bitter gourd,Bitter Gourd,2500,2700.0
Himachal Pradesh,Una,Other,Bottle gourd,Bottle Gourd,800,1500.0
Himachal Pradesh,Una,Other,Cauliflower,Cauliflower,2500,3000.0
Himachal Pradesh,Una,Other,Cucumbar(Kheera),Cucumbar,1200,2000.0
Himachal Pradesh,Una,Other,Mango,Dusheri,2000,3000.0
Himachal Pradesh,Una,Other,Onion,Onion,1700,2000.0
Himachal Pradesh,Una,Other,Potato,Potato,1000,1100.0
Himachal Pradesh,Una,Other,Pumpkin,Pumpkin,1500,2000.0
Himachal Pradesh,Una,Other,Tomato,Tomato,3000,4000.0
Jammu and Kashmir,Other,Other,Onion,1st Sort,1600,1700.0
Jammu and Kashmir,Jammu,Akhnoor,Mango,Dusheri,3500,3750.0
Jammu and Kashmir,Other,Other,Bottle gourd,Bottle Gourd,2900,2950.0
Jharkhand,Other,Other,Arhar Dal(Tur Dal),Arhar Dal(Tur),8300,8400.0
Jharkhand,Other,Other,Mustard,Mustard,4200,4250.0
Jharkhand,Other,Other,Rice,Fine,4100,4200.0
Jharkhand,Other,Other,Rice,Medium,3700,3800.0
Jharkhand,Other,Other,Wheat,White,1900,2000.0
Karnataka,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),7800,8600.0
Karnataka,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,2600,2800.0
Karnataka,Bangalore,Bangalore,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,5200,5500.0
Karnataka,Bangalore,Bangalore,Bengal Gram(Gram)(Whole),Average (Whole),4900,5250.0
Karnataka,Bangalore,Bangalore,Black Gram Dal (Urd Dal),Black Gram Dal,6000,8000.0
Karnataka,Bangalore,Bangalore,Garlic,Garlic,4700,6450.0
Karnataka,Bangalore,Bangalore,Ginger(Green),Green Ginger,5800,7900.0
Karnataka,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),7200,7500.0
Karnataka,Bangalore,Bangalore,Green Gram Dal (Moong Dal),Green Gram Dal,7800,8000.0
Karnataka,Bangalore,Bangalore,Jowar(Sorghum),Jowar ( White),2700,2800.0
Karnataka,Bangalore,Bangalore,Maize,Hybrid/Local,2600,2650.0
Karnataka,Bangalore,Bangalore,Onion,Local,1000,1100.0
Karnataka,Bangalore,Bangalore,Potato,Local,1000,1200.0
Karnataka,Bangalore,Bangalore,Potato,Potato,1000,1100.0
Karnataka,Bangalore,Bangalore,Ragi (Finger Millet),Fine,3100,3150.0
Karnataka,Bangalore,Bangalore,Rice,Medium,4400,4500.0
Karnataka,Bangalore,Bangalore,"Sesamum(Sesame,Gingelly,Til)",Black,9000,10500.0
Karnataka,Bangalore,Bangalore,Soyabean,Soyabeen,4400,4500.0
Karnataka,Bangalore,Bangalore,Wheat,Local,2500,2900.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Apple,Apple,10000,11500.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,1000,1600.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,1200,1400.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beetroot,Beetroot,1600,1800.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bhindi(Ladies Finger),Bhindi,1600,1800.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bitter gourd,Bitter Gourd,2800,3000.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bottle gourd,Bottle Gourd,1200,1400.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,1000,1300.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cabbage,Cabbage,1400,1800.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Capsicum,Capsicum,3000,3300.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,4000,4600.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cauliflower,Cauliflower,2000,2300.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cucumbar(Kheera),Cucumbar,1000,1200.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Drumstick,Drumstick,2500,2800.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ginger(Green),Green Ginger,4000,6000.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,Black,2000,2500.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,White,4000,5000.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Green Chilli,Green Chilly,2500,3000.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mousambi(Sweet Lime),Mousambi,4000,5000.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Papaya,Papaya,800,1200.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pineapple,Pine Apple,1000,2000.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,7500,8500.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Raddish,Raddish,1200,1300.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Ridgeguard(Tori),Ridgeguard(Tori),2400,2600.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Snakeguard,Snakeguard,1200,1300.0
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Tomato,Tomato,2000,2300.0
Karnataka,Bangalore,Other,Bhindi(Ladies Finger),Bhindi,1000,1600.0
Karnataka,Bangalore,Other,Brinjal,Brinjal,1000,1500.0
Karnataka,Bangalore,Other,Cucumbar(Kheera),Cucumbar,700,1200.0
Karnataka,Bangalore,Other,Green Chilli,Green Chilly,1800,2000.0
Karnataka,Bangalore,Other,Ridgeguard(Tori),Ridgeguard(Tori),1200,1500.0
Karnataka,Bangalore,Other,Tomato,Tomato,750,1000.0
Karnataka,Bangalore,Doddaballa Pur,Banana - Green,Banana - Green,3000,3500.0
Karnataka,Bangalore,Doddaballa Pur,Beetroot,Beetroot,1500,2000.0
Karnataka,Bangalore,Doddaballa Pur,Bhindi(Ladies Finger),Bhindi,1500,2000.0
Karnataka,Bangalore,Doddaballa Pur,Bitter gourd,Bitter Gourd,1600,1900.0
Karnataka,Bangalore,Doddaballa Pur,Brinjal,Brinjal,1800,2100.0
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,1000,1400.0
Karnataka,Bangalore,Doddaballa Pur,Cucumbar(Kheera),Cucumbar,600,800.0
Karnataka,Bangalore,Doddaballa Pur,Green Chilli,Green Chilly,2500,3000.0
Karnataka,Bangalore,Doddaballa Pur,Onion,Onion,1000,1500.0
Karnataka,Bangalore,Doddaballa Pur,Raddish,Raddish,1000,1300.0
Karnataka,Bangalore,Doddaballa Pur,Ragi (Finger Millet),Local,2400,2600.0
Karnataka,Bangalore,Doddaballa Pur,Ridgeguard(Tori),Ridgeguard(Tori),1500,2000.0
Karnataka,Bangalore,Doddaballa Pur,Tomato,Tomato,1000,1400.0
Karnataka,Bangalore,Other,Coconut,Coconut,10000,10000.0
Karnataka,Bangalore,Ramanagara,Beetroot,Beetroot,3000,3100.0
Karnataka,Bangalore,Ramanagara,Bhindi(Ladies Finger),Bhindi,2000,2200.0
Karnataka,Bangalore,Ramanagara,Bitter gourd,Bitter Gourd,2000,2200.0
Karnataka,Bangalore,Ramanagara,Brinjal,Brinjal,1200,1400.0
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,2000,2100.0
Karnataka,Bangalore,Ramanagara,Carrot,Carrot,6000,6100.0
Karnataka,Bangalore,Ramanagara,Cucumbar(Kheera),Cucumbar,1800,1900.0
Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,4800,4900.0
Karnataka,Bangalore,Ramanagara,Ginger(Green),Green Ginger,9000,9500.0
Karnataka,Bangalore,Ramanagara,Green Chilli,Green Chilly,1200,1400.0
Karnataka,Bangalore,Ramanagara,Raddish,Raddish,1600,1800.0
Karnataka,Bangalore,Ramanagara,Ridgeguard(Tori),Ridgeguard(Tori),2000,2200.0
Karnataka,Bangalore,Ramanagara,Snakeguard,Snakeguard,1400,1500.0
Karnataka,Bangalore,Ramanagara,Tomato,Tomato,1600,1800.0
Karnataka,Other,Other,Onion,White,960,1350.0
Karnataka,Other,Other,Potato,Local,900,1100.0
Karnataka,Other,Other,Bajra(Pearl Millet/Cumbu),Hybrid,2525,2575.0
Karnataka,Other,Other,Bengal Gram(Gram)(Whole),Average (Whole),4449,4449.0
Karnataka,Other,Other,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),4922,5375.0
Karnataka,Other,Other,Bengal Gram(Gram)(Whole),Average (Whole),2800,4399.0
Karnataka,Other,Other,Green Gram (Moong)(Whole),Green (Whole),4500,5000.0
Karnataka,Other,Other,Jowar(Sorghum),Jowar ( White),2800,3500.0
Karnataka,Other,Other,Soyabean,Soyabeen,3550,3590.0
Karnataka,Other,Other,Wheat,Red,2200,2600.0
Karnataka,Other,Other,Maize,Local,1550,1550.0
Karnataka,Other,Other,Tomato,Tomato,1500,1550.0
Karnataka,Chikmagalur,Other,Beetroot,Beetroot,961,1061.0
Karnataka,Chikmagalur,Other,Cabbage,Cabbage,890,990.0
Karnataka,Chikmagalur,Other,Cauliflower,Local,928,1028.0
Karnataka,Chikmagalur,Other,Green Chilli,Green Chilly,1044,1144.0
Karnataka,Chikmagalur,Other,Maize,Local,2500,2500.0
Karnataka,Chikmagalur,Other,Raddish,Raddish,1000,1000.0
Karnataka,Chikmagalur,Other,Ridgeguard(Tori),Ridgeguard(Tori),1421,1521.0
Karnataka,Chikmagalur,Other,Tomato,Tomato,2738,2838.0
Karnataka,Chikmagalur,Other,Ginger(Green),Green Ginger,2500,2500.0
Karnataka,Davangere,Other,Green Chilli,Green Chilly,1200,1350.0
Karnataka,Davangere,Other,Maize,Local,2150,2171.0
Karnataka,Davangere,Other,Onion,Onion,800,1200.0
Karnataka,Davangere,Other,Tomato,Tomato,2200,2400.0
Karnataka,Davangere,Other,Bhindi(Ladies Finger),Bhindi,1400,1550.0
Karnataka,Davangere,Other,Brinjal,Brinjal,700,880.0
Karnataka,Davangere,Other,Cucumbar(Kheera),Cucumbar,500,580.0
